sigma,transmittance
812.0,0.882
813.0,0.8828
814.0,0.8836
815.0,0.8842
816.0,0.8847
817.0,0.8852
818.0,0.8857
819.0,0.886
820.0,0.8861
821.0,0.8862
822.0,0.8864
823.0,0.8865
824.0,0.8866
825.0,0.8868
826.0,0.8869
827.0,0.887
828.0,0.8872
829.0,0.8874
830.0,0.8875
831.0,0.8877
832.0,0.8879
833.0,0.8881
834.0,0.8883
835.0,0.8884
836.0,0.8886
837.0,0.8887
838.0,0.8888
839.0,0.8889
840.0,0.889
841.0,0.8891
842.0,0.8892
843.0,0.8893
844.0,0.8894
845.0,0.8895
846.0,0.8896
847.0,0.8897
848.0,0.8898
849.0,0.8899
850.0,0.8899
851.0,0.8898
852.0,0.8898
853.0,0.8897
854.0,0.8896
855.0,0.8896
856.0,0.8895
857.0,0.8895
858.0,0.8894
859.0,0.8893
860.0,0.8896
861.0,0.8892
862.0,0.8892
863.0,0.8891
864.0,0.889
865.0,0.889
866.0,0.8889
867.0,0.8889
868.0,0.8888
869.0,0.8887
870.0,0.8886
871.0,0.8885
872.0,0.8884
873.0,0.8883
874.0,0.8882
875.0,0.8881
876.0,0.888
877.0,0.8879
878.0,0.8878
879.0,0.8877
880.0,0.8877
881.0,0.8876
882.0,0.8875
883.0,0.8874
884.0,0.8873
885.0,0.8872
886.0,0.8871
887.0,0.8869
888.0,0.8868
889.0,0.8867
890.0,0.8866
891.0,0.8865
892.0,0.8864
893.0,0.8863
894.0,0.8862
895.0,0.886
896.0,0.8857
897.0,0.8855
898.0,0.8853
899.0,0.8851
900.0,0.8849
901.0,0.8847
902.0,0.8845
903.0,0.8842
904.0,0.884
905.0,0.8838
906.0,0.8836
907.0,0.8831
908.0,0.8827
909.0,0.8822
910.0,0.8817
911.0,0.8812
912.0,0.8808
913.0,0.8803
914.0,0.8798
915.0,0.8794
916.0,0.8789
917.0,0.8784
918.0,0.8779
919.0,0.8772
920.0,0.8763
921.0,0.8754
922.0,0.8746
923.0,0.8735
924.0,0.8717
