sigma,transmittance
5.4306187999999995,0.767
5.4374282,0.761
5.4442376,0.76
5.451047,0.756
5.4578376,0.756
5.4646282,0.756
5.4714188,0.755
5.4782094,0.751
5.485,0.75
5.4918094,0.744
5.4986188,0.739
5.5054282,0.736
5.5122376,0.732
5.519047,0.727
5.5258376,0.724
5.5326281999999996,0.721
5.5394188,0.721
5.5462093999999995,0.715
5.553,0.712
5.5598094,0.707
5.5666188,0.7
5.5734282,0.697
5.5802376,0.693
5.587047,0.692
5.5938376000000005,0.687
5.6006282,0.683
5.6074188000000005,0.675
5.6142094,0.663
5.621,0.659
5.6278094,0.653
5.6346188,0.644
5.6414282,0.634
5.6482376,0.622
5.655047,0.607
5.6618376,0.586
5.6686282,0.562
5.6754188,0.535
5.6822094,0.501
5.689,0.482
5.6958094,0.462
5.7026188,0.416
5.7094282000000005,0.38
5.7162376,0.345
5.723047,0.312
5.7298376,0.28
5.7366282,0.251
5.7434188,0.222
5.7502094,0.197
5.757,0.171
5.7638093999999995,0.147
5.770618799999999,0.1
5.7774282,0.042
5.7842376,0.032
5.791047,0.032
5.7978376,0.032
5.8046282,0.034
5.8114188,0.037
5.8182094,0.037
5.825,0.037
5.8318094,0.034
5.8386188,0.034
5.845428200000001,0.035
5.8522376000000005,0.039
5.859047,0.042
5.8658376,0.047
5.8726282,0.056
5.8794188,0.071
5.8862094,0.09
5.893,0.112
5.8998094,0.137
5.9066187999999995,0.166
5.9134282,0.197
5.9202376,0.229
5.927047,0.261
5.9338376,0.297
5.9406282,0.331
5.9474188,0.365
5.9542094,0.399
5.961,0.42
5.9678094,0.44
5.9746188,0.457
5.9814282,0.474
5.9882376,0.491
5.995047,0.528
6.0018376,0.547
6.0086281999999995,0.568
6.0154188,0.59
6.0222093999999995,0.593
6.029,0.6
6.0358094,0.613
6.0426188,0.627
6.0494282,0.644
6.0562376,0.658
6.063047,0.67
6.0698376000000005,0.676
6.0766282,0.685
6.0834188000000005,0.695
6.0902094,0.709
6.097,0.721
6.1038094,0.731
6.1106188,0.736
6.1174282,0.743
6.1242376,0.746
6.131047,0.751
6.1378376,0.756
6.1446282,0.763
6.1514188,0.768
6.1582094,0.773
6.165,0.778
6.1718094,0.784
6.1786188,0.785
6.1854282000000005,0.789
6.1922376,0.794
6.199047,0.795
6.2058376,0.795
6.2126282,0.797
6.2194188,0.799
6.2262094,0.802
6.233,0.804
6.2398093999999995,0.806
6.246618799999999,0.814
6.2534282,0.816
6.2602376,0.818
6.267047,0.818
6.2738376,0.819
6.2806282,0.819
6.2874188,0.821
6.2942094,0.821
6.301,0.821
6.3078094,0.823
6.3146188,0.823
6.321428200000001,0.823
6.3282376000000005,0.823
6.335047,0.824
6.3418376,0.823
6.3486282,0.823
6.3554188,0.823
6.3622094,0.821
6.369,0.819
6.3758094,0.819
6.3826187999999995,0.819
6.3894282,0.823
6.3962376,0.823
6.403047,0.823
6.4100376,0.823
6.4170282,0.823
6.4240188,0.823
6.4310094,0.823
6.438,0.821
6.4448094,0.821
6.451618799999999,0.821
6.4584282,0.819
6.4652376,0.819
6.472047,0.819
6.4788376,0.819
6.4856282,0.819
6.4924188,0.821
6.4992094,0.819
6.506,0.819
6.5128094,0.818
6.5196188,0.814
6.526428200000001,0.811
6.5332376000000005,0.804
6.540047,0.804
6.5468376,0.804
6.5536282,0.804
6.5604188,0.804
6.5672094,0.806
6.574,0.804
6.5808094,0.804
6.5876187999999996,0.804
6.5944282,0.802
6.6012376,0.801
6.608047,0.797
6.6148376,0.789
6.6216282,0.789
6.6284188,0.784
6.6352094,0.777
6.642,0.775
6.6488094,0.772
6.6556188,0.77
6.6624282,0.763
6.6692376,0.756
6.676047,0.748
6.6828376,0.741
6.6896282,0.732
6.6964188,0.722
6.7032093999999995,0.712
6.71,0.7
6.7168094,0.687
6.7236188,0.668
6.7304282,0.649
6.7372376,0.619
6.744047,0.588
6.7508376,0.508
6.7576282,0.462
6.7644188,0.416
6.7712094,0.345
6.778,0.309
6.784809399999999,0.304
6.791618799999999,0.309
6.7984282,0.314
6.8052376,0.326
6.812047,0.326
6.8188376,0.324
6.8256282,0.319
6.8324188,0.318
6.8392094,0.318
6.846,0.321
6.8528094,0.329
6.8596188,0.338
6.8664282000000005,0.343
6.8732376,0.345
6.880047,0.345
6.8868376,0.341
6.8936282,0.331
6.9004188,0.324
6.9072094,0.318
6.914,0.314
6.9208094,0.312
6.927618799999999,0.307
6.9344282,0.297
6.9412376,0.285
6.948047,0.273
6.9548376,0.26
6.9616282,0.248
6.9684188,0.239
6.9752094,0.232
6.982,0.231
6.9888094,0.229
6.9956188,0.224
7.002428200000001,0.219
7.0092376000000005,0.212
7.016047,0.212
7.0228376,0.205
7.0296282,0.197
7.0364188,0.185
7.0432094,0.178
7.05,0.176
7.0568094,0.178
7.0636187999999995,0.183
7.0704282,0.2
7.0772376,0.234
7.084047,0.255
7.0908376,0.28
7.0976282,0.311
7.1044188,0.346
7.1112094,0.377
7.118,0.403
7.1248094,0.426
7.1316188,0.447
7.1384282,0.464
7.1452376,0.481
7.152047,0.498
7.1588376,0.532
7.1656282,0.547
7.1724188,0.547
7.1792093999999995,0.547
7.186,0.547
7.1928094,0.542
7.1996188,0.537
7.2064282,0.525
7.2132376,0.52
7.220047,0.517
7.2268376,0.518
7.2336282,0.534
7.2404188,0.557
7.2472094,0.581
7.254,0.603
7.260809399999999,0.619
7.267618799999999,0.632
7.2744282,0.644
7.2812376,0.651
7.288047,0.656
7.2948376,0.654
7.3016282,0.651
7.3084188,0.649
7.3152094,0.647
7.322,0.646
7.3288094,0.644
7.3356188,0.641
7.3424282000000005,0.632
7.3492376,0.627
7.356047,0.622
7.3628376,0.615
7.3696282,0.605
7.3764188,0.595
7.3832094,0.581
7.39,0.569
7.3968093999999995,0.556
7.403618799999999,0.542
7.4104282,0.528
7.4172376,0.518
7.424047,0.506
7.4308376,0.503
7.4376282,0.498
7.4444188,0.491
7.4512094,0.482
7.458,0.476
7.4648094,0.465
7.4716188,0.457
7.478428200000001,0.448
7.4852376000000005,0.448
7.492047,0.443
7.4988376,0.443
7.5056282,0.442
7.5124188,0.442
7.5192094,0.437
7.526,0.433
7.5328094,0.43
7.5396187999999995,0.425
7.5464282,0.418
7.5532376,0.413
7.560047,0.409
7.5670376,0.404
7.5740282,0.401
7.5810188,0.394
7.5880094,0.387
7.595,0.375
7.6018094,0.358
7.6086187999999995,0.343
7.6154282,0.333
7.6222376,0.328
7.629047,0.324
7.6358376,0.318
7.6426282,0.311
7.6494188,0.302
7.6562094,0.297
7.663,0.292
7.6698094,0.29
7.6766188,0.287
7.683428200000001,0.277
7.690237600000001,0.268
7.697047,0.26
7.7038376,0.255
7.7106282,0.248
7.7174188,0.238
7.7242094,0.227
7.731,0.221
7.7378094,0.215
7.7446188,0.2
7.7514282,0.192
7.7582376,0.187
7.765047,0.181
7.7718376000000005,0.176
7.7786282,0.171
7.7854188,0.166
7.7922094,0.151
7.799,0.147
7.8058094,0.147
7.8126188,0.151
7.8194282,0.153
7.8262376,0.161
7.833047,0.168
7.8398376,0.173
7.8466282,0.181
7.8534188,0.19
7.8602094,0.197
7.867,0.202
7.8738094,0.215
7.8806188,0.226
7.8874282000000004,0.236
7.8942376,0.241
7.901047,0.244
7.9078376,0.246
7.9146282,0.25
7.9214188,0.251
7.9282094,0.251
7.935,0.253
7.9418093999999995,0.256
7.948618799999999,0.265
7.9554282,0.273
7.9622376,0.284
7.969047,0.294
7.9758376,0.306
7.9826282,0.316
7.9894188,0.331
7.9962094,0.346
8.003,0.358
8.0098094,0.369
8.0166188,0.379
8.0234282,0.387
8.0302376,0.392
8.037047,0.397
8.0438376,0.397
8.0506282,0.397
8.057418799999999,0.391
8.0642094,0.38
8.071,0.37
8.0778094,0.36
8.0846188,0.352
8.091428200000001,0.345
8.098237600000001,0.336
8.105047,0.331
8.111837600000001,0.323
8.1186282,0.311
8.1254188,0.302
8.132209399999999,0.299
8.139,0.29
8.1458094,0.287
8.152618799999999,0.284
8.1594282,0.28
8.1662376,0.277
8.173047,0.273
8.1798376,0.27
8.186628200000001,0.267
8.1934188,0.263
8.2002094,0.258
8.207,0.258
8.2138094,0.261
8.2206188,0.263
8.2274282,0.265
8.2342376,0.268
8.241047,0.272
8.2478376,0.273
8.2546282,0.275
8.2614188,0.28
8.2682094,0.289
8.275,0.297
8.2818094,0.309
8.2886188,0.321
8.2954282,0.331
8.3022376,0.341
8.309047,0.348
8.3158376,0.357
8.3226282,0.363
8.3294188,0.369
8.3362094,0.379
8.343,0.387
8.3498094,0.394
8.3566188,0.401
8.3634282,0.408
8.3702376,0.416
8.377047,0.423
8.3838376,0.43
8.3906282,0.437
8.397418799999999,0.445
8.4042094,0.454
8.411,0.464
8.4178094,0.472
8.4246188,0.477
8.431428200000001,0.481
8.4382376,0.488
8.445047,0.493
8.451837600000001,0.5
8.4586282,0.508
8.4654188,0.511
8.472209399999999,0.515
8.479,0.52
8.485809399999999,0.523
8.492618799999999,0.528
8.4994282,0.534
8.5062376,0.54
8.513047,0.544
8.5198376,0.554
8.526628200000001,0.562
8.5334188,0.571
8.5402094,0.578
8.547,0.583
8.5538094,0.59
8.5606188,0.595
8.5674282,0.602
8.5742376,0.608
8.581047,0.615
8.5878376,0.622
8.5946282,0.63
8.6014188,0.641
8.6082094,0.651
8.615,0.663
8.6218094,0.666
8.6286188,0.67
8.6354282,0.678
8.6422376,0.685
8.649047,0.69
8.6560376,0.695
8.6630282,0.702
8.6700188,0.709
8.6770094,0.717
8.684,0.722
8.6908094,0.729
8.697618799999999,0.736
8.7044282,0.739
8.7112376,0.743
8.718047,0.746
8.7248376,0.75
8.731628200000001,0.753
8.7384188,0.755
8.7452094,0.76
8.752,0.763
8.7588094,0.765
8.7656188,0.767
8.7724282,0.767
8.7792376,0.765
8.786047,0.765
8.7928376,0.767
8.7996282,0.767
8.8064188,0.77
8.8132094,0.772
8.82,0.775
8.8268094,0.777
8.8336188,0.777
8.8404282,0.775
8.8472376,0.775
8.854047,0.773
8.8608376,0.772
8.8676282,0.772
8.874418799999999,0.767
8.8812094,0.761
8.888,0.755
8.8948094,0.746
8.9016188,0.734
8.9084282,0.721
8.9152376,0.704
8.922047,0.683
8.9288376,0.658
8.9356282,0.629
8.942418799999999,0.593
8.949209399999999,0.557
8.956,0.525
8.9628094,0.501
8.9696188,0.493
8.9764282,0.482
8.9832376,0.474
8.990047,0.474
8.996837600000001,0.474
9.0036282,0.474
9.0104188,0.479
9.017209399999999,0.482
9.024,0.493
9.030809399999999,0.506
9.037618799999999,0.508
9.0444282,0.51
9.0512376,0.51
9.058047,0.511
9.0648376,0.513
9.071628200000001,0.517
9.0784188,0.522
9.0852094,0.527
9.092,0.534
9.0988094,0.539
9.1056188,0.545
9.1124282,0.549
9.1192376,0.559
9.126047,0.568
9.1328376,0.578
9.1396282,0.593
9.1464188,0.603
9.1532094,0.612
9.16,0.619
9.1668094,0.629
9.1736188,0.641
9.1804282,0.644
9.1872376,0.654
9.194047,0.666
9.2008376,0.676
9.2076282,0.68
9.214418799999999,0.687
9.2212094,0.692
9.228,0.7
9.2348094,0.704
9.2416188,0.707
9.248428200000001,0.714
9.255237600000001,0.717
9.262047,0.724
9.268837600000001,0.726
9.2756282,0.731
9.2824188,0.732
9.289209399999999,0.732
9.296,0.734
9.3028094,0.739
9.309618799999999,0.741
9.3164282,0.743
9.3232376,0.743
9.330047,0.741
9.3368376,0.739
9.343628200000001,0.738
9.3504188,0.738
9.3572094,0.736
9.364,0.736
9.3708094,0.736
9.3776188,0.738
9.3844282,0.739
9.3912376,0.741
9.398047,0.741
9.4048376,0.743
9.4116282,0.744
9.4184188,0.746
9.4252094,0.746
9.432,0.748
9.4388094,0.751
9.4456188,0.756
9.4524282,0.758
