sigma,transmittance
450.0,0.0
454.0,0.0018686000000000002
458.0,0.01812542
462.0,0.01438822
466.0,0.021675760000000002
470.0,0.0196203
474.0,0.026066970000000002
478.0,0.020554600000000003
482.0,0.02569325
486.0,0.02027431
490.0,0.01513566
494.0,0.0168174
498.0,0.013453920000000001
502.0,0.01747141
506.0,0.01522909
510.0,0.01728455
514.0,0.01392107
518.0,0.012799910000000001
522.0,0.01111817
526.0,0.01504223
530.0,0.014948800000000002
534.0,0.017097690000000002
538.0,0.01877943
542.0,0.018592570000000003
546.0,0.019713730000000002
550.0,0.015322520000000001
554.0,0.02018088
558.0,0.015322520000000001
562.0,0.02074146
566.0,0.01877943
570.0,0.025786680000000003
574.0,0.01999402
578.0,0.025132670000000003
582.0,0.026720980000000002
586.0,0.027748710000000003
590.0,0.028683010000000002
594.0,0.02588011
598.0,0.04008147
602.0,0.026253830000000002
606.0,0.03428881
610.0,0.022796920000000002
614.0,0.04914418
618.0,0.06185066
622.0,0.052133940000000004
626.0,0.02653412
630.0,0.051199640000000005
634.0,0.05531056
638.0,0.07446371
642.0,0.07801405
646.0,0.09240227000000001
650.0,0.12332760000000001
654.0,0.09810150000000001
658.0,0.10585619
662.0,0.052974810000000004
666.0,0.0924957
670.0,0.23151954000000002
674.0,0.15612153
678.0,0.09912923
682.0,0.12500934
686.0,0.11314373000000001
690.0,0.13061514000000002
694.0,0.1065102
698.0,0.09417744
702.0,0.08268555000000001
706.0,0.06437327000000001
710.0,0.06063607
714.0,0.02793557
718.0,0.07203453
722.0,0.06642873
726.0,0.03774572
730.0,0.033354510000000004
734.0,0.03307422
738.0,0.03279393
742.0,0.04269751
746.0,0.03092533
750.0,0.03260707
754.0,0.02980417
758.0,0.0327005
762.0,0.027374990000000002
766.0,0.02728156
770.0,0.028869870000000002
774.0,0.025786680000000003
778.0,0.025412960000000002
782.0,0.02391808
786.0,0.02681441
790.0,0.02401151
794.0,0.027094700000000003
798.0,0.025599820000000002
802.0,0.026720980000000002
806.0,0.02569325
810.0,0.02597354
814.0,0.027094700000000003
818.0,0.02503924
822.0,0.027094700000000003
826.0,0.02550639
830.0,0.02728156
834.0,0.024478660000000003
838.0,0.027561850000000002
842.0,0.02634726
846.0,0.0261604
850.0,0.026440690000000003
854.0,0.02700127
858.0,0.02634726
862.0,0.0252261
866.0,0.02634726
870.0,0.02531953
874.0,0.0252261
878.0,0.023824650000000003
882.0,0.026066970000000002
886.0,0.024104940000000002
890.0,0.02419837
894.0,0.02503924
898.0,0.023824650000000003
902.0,0.0233575
906.0,0.02270349
910.0,0.023824650000000003
914.0,0.02261006
918.0,0.02270349
922.0,0.02195605
926.0,0.02261006
930.0,0.021208610000000003
934.0,0.021488900000000002
938.0,0.02130204
942.0,0.021021750000000002
946.0,0.020834890000000002
950.0,0.020367740000000002
954.0,0.020834890000000002
958.0,0.01952687
962.0,0.020834890000000002
966.0,0.019900590000000003
970.0,0.019900590000000003
974.0,0.019246580000000003
978.0,0.0196203
982.0,0.01943344
986.0,0.018405710000000002
990.0,0.01896629
994.0,0.019246580000000003
998.0,0.019246580000000003
1002.0,0.01821885
1006.0,0.018405710000000002
1010.0,0.01831228
1014.0,0.01887286
1018.0,0.018405710000000002
1022.0,0.01915315
1026.0,0.019059720000000002
1030.0,0.019246580000000003
1034.0,0.01887286
1038.0,0.019059720000000002
1042.0,0.019246580000000003
1046.0,0.018405710000000002
1050.0,0.01896629
1054.0,0.018405710000000002
1058.0,0.01831228
1062.0,0.01784513
1066.0,0.01784513
1070.0,0.01747141
1074.0,0.01737798
1078.0,0.01803199
1082.0,0.01737798
1086.0,0.01765827
1090.0,0.0168174
1094.0,0.01728455
1098.0,0.01663054
1102.0,0.01700426
1106.0,0.01700426
1110.0,0.01728455
1114.0,0.01700426
1118.0,0.01719112
1122.0,0.01737798
1126.0,0.01691083
1130.0,0.01728455
1134.0,0.016443680000000002
1138.0,0.01728455
1142.0,0.01672397
1146.0,0.01700426
1150.0,0.01672397
1154.0,0.01635025
1158.0,0.01663054
1162.0,0.0158831
1166.0,0.0158831
1170.0,0.015415950000000001
1174.0,0.0158831
1178.0,0.015322520000000001
1182.0,0.01569624
1186.0,0.01513566
1190.0,0.015322520000000001
1194.0,0.014761940000000001
1198.0,0.01513566
1202.0,0.015322520000000001
1206.0,0.01522909
1210.0,0.01522909
1214.0,0.01513566
1218.0,0.015415950000000001
1222.0,0.015322520000000001
1226.0,0.01569624
1230.0,0.01522909
1234.0,0.015415950000000001
1238.0,0.015509380000000001
1242.0,0.015322520000000001
1246.0,0.015602810000000002
1250.0,0.015509380000000001
1254.0,0.015322520000000001
1258.0,0.01504223
1262.0,0.01522909
1266.0,0.014948800000000002
1270.0,0.01522909
1274.0,0.01513566
1278.0,0.014761940000000001
1282.0,0.014855370000000001
1286.0,0.014761940000000001
1290.0,0.01457508
1294.0,0.01448165
1298.0,0.014668510000000001
1302.0,0.014855370000000001
1306.0,0.01457508
1310.0,0.01457508
1314.0,0.01457508
1318.0,0.01457508
1322.0,0.014855370000000001
1326.0,0.014948800000000002
1330.0,0.014668510000000001
1334.0,0.014855370000000001
1338.0,0.01429479
1342.0,0.01448165
1346.0,0.01457508
1350.0,0.01438822
1354.0,0.01382764
1358.0,0.014201360000000001
1362.0,0.014201360000000001
1366.0,0.014014500000000001
1370.0,0.014107930000000001
1374.0,0.01382764
1378.0,0.01382764
1382.0,0.01373421
1386.0,0.014014500000000001
1390.0,0.013547350000000001
1394.0,0.013547350000000001
1398.0,0.01373421
1402.0,0.014201360000000001
1406.0,0.01382764
1410.0,0.01392107
1414.0,0.013547350000000001
1418.0,0.013453920000000001
1422.0,0.01364078
1426.0,0.01326706
1430.0,0.01317363
1434.0,0.01298677
1438.0,0.01326706
1442.0,0.013360490000000001
1446.0,0.01317363
1450.0,0.0130802
1454.0,0.0130802
1458.0,0.013360490000000001
1462.0,0.0130802
1466.0,0.012893340000000001
1470.0,0.012706480000000001
1474.0,0.013360490000000001
1478.0,0.01298677
1482.0,0.012893340000000001
1486.0,0.012893340000000001
1490.0,0.01298677
1494.0,0.0130802
1498.0,0.01298677
1502.0,0.012799910000000001
1506.0,0.0130802
1510.0,0.013453920000000001
1514.0,0.012706480000000001
1518.0,0.012893340000000001
1522.0,0.01326706
1526.0,0.013453920000000001
1530.0,0.01317363
1534.0,0.012893340000000001
1538.0,0.013453920000000001
1542.0,0.013547350000000001
1546.0,0.012893340000000001
1550.0,0.01261305
1554.0,0.01261305
1558.0,0.013360490000000001
1562.0,0.01364078
1566.0,0.012799910000000001
1570.0,0.01298677
1574.0,0.012706480000000001
1578.0,0.013360490000000001
1582.0,0.012799910000000001
1586.0,0.01242619
1590.0,0.01261305
1594.0,0.012052470000000001
1598.0,0.01233276
1602.0,0.012239330000000001
1606.0,0.01251962
1610.0,0.01233276
1614.0,0.012052470000000001
1618.0,0.012799910000000001
1622.0,0.012145900000000001
1626.0,0.01242619
1630.0,0.01177218
