sigma,transmittance
450.0,0.01315323
454.0,0.00989748
458.0,0.00612081
462.0,0.0059905800000000006
466.0,0.00377667
470.0,0.0063812700000000005
474.0,0.01380438
478.0,0.006576615
482.0,0.009181215
486.0,0.0076184550000000005
490.0,0.01406484
494.0,0.007097535
498.0,0.01015794
502.0,0.016734555
506.0,0.013609035
510.0,0.01914381
514.0,0.02226933
518.0,0.02773899
522.0,0.025785540000000003
526.0,0.025785540000000003
530.0,0.023376285
534.0,0.020380995000000002
538.0,0.012567195
542.0,0.011134665
546.0,0.016539210000000002
550.0,0.00729288
554.0,0.007878915
558.0,0.004883625
562.0,0.011069550000000001
566.0,0.00807426
570.0,0.010743975000000001
574.0,0.014390415
578.0,0.024157665000000002
582.0,0.030734280000000003
586.0,0.030734280000000003
590.0,0.027673875
594.0,0.03242727
598.0,0.035357445
602.0,0.022725135
606.0,0.018427545
610.0,0.011069550000000001
614.0,0.008530065
618.0,0.00612081
622.0,0.008725410000000001
626.0,0.005599890000000001
630.0,0.01575783
634.0,0.00807426
638.0,0.008530065
642.0,0.00729288
646.0,0.0
650.0,0.0031906350000000003
654.0,0.008269605000000001
658.0,0.0063812700000000005
662.0,0.00989748
666.0,0.00729288
670.0,0.012567195
674.0,0.008725410000000001
678.0,0.009832365000000001
682.0,0.00703242
686.0,0.01419507
690.0,0.01133001
694.0,0.01211139
698.0,0.01341369
702.0,0.011525355000000001
706.0,0.014455530000000001
710.0,0.01797174
714.0,0.019664730000000002
718.0,0.023506515000000002
722.0,0.02500416
726.0,0.023636745
730.0,0.023766975
734.0,0.024873930000000002
738.0,0.020250765
742.0,0.01927404
746.0,0.018818235
750.0,0.017190360000000002
754.0,0.014781105000000001
758.0,0.014455530000000001
762.0,0.01393461
766.0,0.012827655
770.0,0.012176505
774.0,0.013023
778.0,0.014520645
782.0,0.014260185
786.0,0.013348575
790.0,0.01406484
794.0,0.01875312
798.0,0.017776395
802.0,0.02031588
806.0,0.019339155
810.0,0.020576340000000002
814.0,0.019925190000000002
818.0,0.020641455
822.0,0.019208925
826.0,0.019469385000000002
830.0,0.019925190000000002
834.0,0.01758105
838.0,0.016995015000000002
842.0,0.017125245
846.0,0.0169299
850.0,0.015432255
854.0,0.015692715
858.0,0.015432255
862.0,0.01601829
866.0,0.015432255
870.0,0.017125245
874.0,0.01849266
878.0,0.020771685
882.0,0.023636745
886.0,0.02448324
890.0,0.02773899
894.0,0.029562210000000002
898.0,0.029562210000000002
902.0,0.028976175
906.0,0.028976175
910.0,0.027999450000000002
914.0,0.02656692
918.0,0.027087840000000002
922.0,0.03164589
926.0,0.037441125
930.0,0.043822395
934.0,0.051375735
938.0,0.05834304
942.0,0.06667776
946.0,0.072472995
950.0,0.07735662
954.0,0.07696593
958.0,0.07364506500000001
962.0,0.069217245
966.0,0.065570805
970.0,0.057626775000000005
974.0,0.048315330000000004
978.0,0.042780555000000005
982.0,0.0377667
986.0,0.037441125
990.0,0.03607371
994.0,0.031971465000000004
998.0,0.034445835
1002.0,0.033403995
1006.0,0.03503187
1010.0,0.035487675
1014.0,0.035487675
1018.0,0.0351621
1022.0,0.03412026
1026.0,0.03320865
1030.0,0.03203658
1034.0,0.031059855
1038.0,0.02904129
1042.0,0.028325025
1046.0,0.026046
1050.0,0.026111115
1054.0,0.025459965
1058.0,0.025785540000000003
1062.0,0.02526462
1066.0,0.02617623
1070.0,0.027999450000000002
1074.0,0.030538935
1078.0,0.034706295
1082.0,0.038938770000000004
1086.0,0.04401774
1090.0,0.047989755
1094.0,0.05274315
1098.0,0.05678028
1102.0,0.063487125
1106.0,0.071040465
1110.0,0.07800777
1114.0,0.08321697
1118.0,0.08477973
1122.0,0.085495995
1126.0,0.08686341
1130.0,0.08757967500000001
1134.0,0.08386812
1138.0,0.084063465
