sigma,transmittance
402.617,0.426
403.92525900000004,0.441
405.233518,0.458
406.541777,0.464
407.850036,0.473
409.158295,0.484
410.4665542,0.5019
411.7748134,0.5109
413.0830726,0.5219
414.3913318,0.5299
415.699591,0.532
417.00785,0.535
418.316109,0.546
419.624368,0.556
420.93262699999997,0.57
422.240886,0.579
423.5491452,0.5909
424.8574044,0.6029
426.16566359999996,0.6159
427.47392279999997,0.6259
428.782182,0.635
430.090441,0.643
431.3987,0.651
432.706959,0.654
434.015218,0.66
435.323477,0.667
436.63173600000005,0.673
437.939995,0.6869
439.24825400000003,0.6979
440.556513,0.701
441.864772,0.706
443.1730312,0.71
444.48129040000003,0.716
445.7895496,0.724
447.0978088,0.729
448.406068,0.736
449.714327,0.7489
451.022586,0.753
452.330845,0.757
453.639104,0.761
454.947363,0.766
456.255622,0.768
457.563881,0.77
458.87214,0.776
460.18039899999997,0.783
461.488658,0.789
462.7969172,0.8009
464.1051764,0.805
465.41343559999996,0.809
466.72169479999997,0.812
468.029954,0.813
469.338213,0.814
470.646472,0.821
471.954731,0.826
473.26299,0.83
474.571249,0.834
475.87950820000003,0.836
477.18776740000004,0.842
478.4960266,0.848
479.8042858,0.849
481.112545,0.852
482.42080400000003,0.855
483.729063,0.857
485.037322,0.859
486.345581,0.86
487.65384,0.861
488.962099,0.862
490.270358,0.862
491.578617,0.862
492.886876,0.864
494.195135,0.865
495.5033942,0.866
496.8116534,0.866
498.11991259999996,0.866
499.4281718,0.865
500.736431,0.86
502.04469,0.8491
503.35294899999997,0.847
504.661208,0.848
505.96946699999995,0.851
507.277726,0.851
508.585985,0.851
509.894244,0.851
511.202503,0.852
512.510762,0.852
513.819021,0.853
515.1272802,0.853
516.4355394,0.851
517.7437986,0.851
519.0520578000001,0.853
520.360317,0.855
521.668576,0.856
522.976835,0.856
524.285094,0.856
525.593353,0.857
526.901612,0.859
528.2098712,0.861
529.5181304,0.864
530.8263896,0.866
532.1346488,0.868
533.442908,0.869
534.751167,0.872
536.059426,0.873
537.3676849999999,0.874
538.675944,0.875
539.984203,0.877
541.292462,0.881
542.600721,0.882
543.9089799999999,0.885
545.217239,0.886
546.525498,0.89
547.8337571999999,0.891
549.1420164,0.892
550.4502755999999,0.895
551.7585348,0.9
553.066794,0.903
554.375053,0.904
555.683312,0.906
556.9915709999999,0.906
558.2998299999999,0.906
559.608089,0.907
560.916348,0.908
562.224607,0.908
563.532866,0.908
564.841125,0.908
566.149384,0.909
567.4576432,0.911
568.7659024000001,0.911
570.0741616,0.911
571.3824208000001,0.912
572.69068,0.912
573.9989390000001,0.912
