sigma,transmittance
3479.0,0.8434
3478.0,0.8425
3477.0,0.8409
3476.0,0.8394
3475.0,0.8379
3474.0,0.8363
3473.0,0.8346
3472.0,0.8331
3471.0,0.8316
3470.0,0.83
3469.0,0.8268
3468.0,0.8234
3467.0,0.82
3466.0,0.8167
3465.0,0.8131
3464.0,0.8096
3463.0,0.806
3462.0,0.8025
3461.0,0.7993
3460.0,0.7962
3459.0,0.793
3458.0,0.7899
3457.0,0.7859
3456.0,0.7819
3455.0,0.7778
3454.0,0.7738
3453.0,0.7693
3452.0,0.7649
3451.0,0.7583
3450.0,0.7518
3449.0,0.7305
3448.0,0.7093
3447.0,0.704
3446.0,0.6988
3445.0,0.6949
3444.0,0.6909
3443.0,0.6897
3442.0,0.6884
3441.0,0.6873
3440.0,0.686
3439.0,0.6853
3438.0,0.6845
3437.0,0.6845
3436.0,0.6844
3435.0,0.6834
3434.0,0.6832
3433.0,0.6842
3432.0,0.6852
3431.0,0.6897
3430.0,0.6942
3429.0,0.7001
3428.0,0.7061
3427.0,0.7137
3426.0,0.7217
3425.0,0.7353
3424.0,0.751
3423.0,0.7668
3422.0,0.7826
3421.0,0.7942
3420.0,0.8059
3419.0,0.8117
3418.0,0.8176
3417.0,0.8225
3416.0,0.8274
3415.0,0.8316
3414.0,0.8358
3413.0,0.839
3412.0,0.8425
3411.0,0.8458
3410.0,0.8491
3409.0,0.8517
3408.0,0.8543
3407.0,0.8572
3406.0,0.8593
3405.0,0.8609
3404.0,0.8631
3403.0,0.8653
3402.0,0.8675
3401.0,0.8694
3400.0,0.8713
3399.0,0.8724
3398.0,0.8736
3397.0,0.8747
3396.0,0.8759
3395.0,0.877
3394.0,0.8782
3393.0,0.8793
3392.0,0.8806
3391.0,0.8817
3390.0,0.8829
3389.0,0.8839
3388.0,0.885
3387.0,0.8854
3386.0,0.8859
3385.0,0.8863
3384.0,0.8867
3383.0,0.8871
3382.0,0.8878
3381.0,0.8881
3380.0,0.8885
3379.0,0.8886
3378.0,0.8887
3377.0,0.8887
3376.0,0.8888
3375.0,0.8889
3374.0,0.889
3373.0,0.889
3372.0,0.8891
3371.0,0.8892
3370.0,0.8906
3369.0,0.8894
3368.0,0.8894
3367.0,0.8895
3366.0,0.8897
3365.0,0.8898
3364.0,0.8899
3363.0,0.8901
3362.0,0.8903
3361.0,0.8904
3360.0,0.8905
3359.0,0.8906
3358.0,0.8908
3357.0,0.8909
3356.0,0.891
3355.0,0.8911
3354.0,0.8912
3353.0,0.8913
3352.0,0.8915
3351.0,0.8916
3350.0,0.8916
3349.0,0.8918
3348.0,0.8919
3347.0,0.8919
3346.0,0.8919
3345.0,0.8931
3344.0,0.8936
3343.0,0.8923
3342.0,0.8934
3341.0,0.8922
3340.0,0.8922
3339.0,0.8922
3338.0,0.8938
3337.0,0.8938
3336.0,0.8936
3335.0,0.8923
3334.0,0.8923
3333.0,0.8923
3332.0,0.8925
3331.0,0.8925
3330.0,0.8926
3329.0,0.8926
3328.0,0.8926
3327.0,0.8926
3326.0,0.8926
3325.0,0.8926
3324.0,0.8928
3323.0,0.8928
3322.0,0.8929
3321.0,0.8929
3320.0,0.893
3319.0,0.893
3318.0,0.8931
3317.0,0.8931
3316.0,0.8932
3315.0,0.8932
3314.0,0.8932
3313.0,0.8932
3312.0,0.8948
3311.0,0.8948
3310.0,0.8949
3309.0,0.8949
3308.0,0.8947
3307.0,0.8938
3306.0,0.8951
3305.0,0.8951
3304.0,0.8947
3303.0,0.8937
3302.0,0.8938
3301.0,0.8938
3300.0,0.8938
3299.0,0.8937
3298.0,0.8936
3297.0,0.8934
3296.0,0.8933
3295.0,0.8932
3294.0,0.8931
3293.0,0.893
3292.0,0.8929
3291.0,0.8928
3290.0,0.8926
3289.0,0.8926
3288.0,0.8925
3287.0,0.8923
3286.0,0.8975
3285.0,0.892
3284.0,0.8919
3283.0,0.8933
3282.0,0.893
3281.0,0.8915
3280.0,0.8917
3279.0,0.8926
3278.0,0.8921
3277.0,0.8909
3276.0,0.8912
3275.0,0.8919
3274.0,0.8918
3273.0,0.8916
3272.0,0.8915
3271.0,0.8914
3270.0,0.8913
3269.0,0.8911
3268.0,0.891
3267.0,0.8909
3266.0,0.8908
3265.0,0.8907
3264.0,0.8906
3263.0,0.8905
3262.0,0.8904
3261.0,0.8903
3260.0,0.8902
3259.0,0.8901
3258.0,0.89
3257.0,0.8898
3256.0,0.8885
3255.0,0.8897
3254.0,0.8896
3253.0,0.8894
3252.0,0.8893
3251.0,0.8892
3250.0,0.8891
3249.0,0.8889
3248.0,0.8887
3247.0,0.8887
3246.0,0.8886
3245.0,0.8877
3244.0,0.8877
3243.0,0.8883
3242.0,0.8882
3241.0,0.888
3240.0,0.888
3239.0,0.8879
3238.0,0.8876
3237.0,0.8876
3236.0,0.8875
3235.0,0.8874
3234.0,0.8873
3233.0,0.8872
3232.0,0.8871
3231.0,0.8869
3230.0,0.8868
3229.0,0.8867
3228.0,0.8866
3227.0,0.8863
3226.0,0.8849
3225.0,0.8852
3224.0,0.8862
3223.0,0.8861
3222.0,0.8861
3221.0,0.886
3220.0,0.8862
3219.0,0.8862
3218.0,0.8862
3217.0,0.8861
3216.0,0.8861
3215.0,0.886
3214.0,0.886
3213.0,0.8859
3212.0,0.8859
3211.0,0.8858
3210.0,0.8858
3209.0,0.8858
3208.0,0.8846
3207.0,0.8843
3206.0,0.8843
3205.0,0.8842
3204.0,0.8842
3203.0,0.8841
3202.0,0.8841
3201.0,0.8841
3200.0,0.8843
3199.0,0.8851
3198.0,0.8843
3197.0,0.8849
3196.0,0.8843
3195.0,0.8852
3194.0,0.8852
3193.0,0.8852
3192.0,0.8852
3191.0,0.8852
