sigma,transmittance
400.0,0.942
400.8695652,0.942
401.7391304,0.942
402.6086956,0.943
403.4782608,0.943
404.347826,0.943
405.2173912,0.943
406.0869564,0.945
406.9565216,0.945
407.8260868,0.946
408.695652,0.946
409.5652172,0.946
410.4347824,0.946
411.30434759999997,0.948
412.1739128,0.948
413.043478,0.948
413.9130432,0.948
414.7826084,0.948
415.65217359999997,0.948
416.5217388,0.946
417.391304,0.945
418.2608692,0.943
419.1304344,0.943
419.99999959999997,0.942
420.8695648,0.939
421.73913,0.937
422.6086954,0.934
423.4782608,0.933
424.3478262,0.933
425.2173916,0.93
426.086957,0.93
426.9565222,0.928
427.8260874,0.928
428.69565259999996,0.927
429.56521779999997,0.926
430.434783,0.926
431.3043482,0.926
432.1739134,0.926
433.04347859999996,0.926
433.91304379999997,0.926
434.782609,0.927
435.6521742,0.927
436.5217394,0.927
437.39130459999996,0.928
438.26086979999997,0.928
439.130435,0.93
440.0000002,0.931
440.8695654,0.931
441.73913059999995,0.931
442.60869579999996,0.931
443.478261,0.93
444.3478262,0.93
445.2173914,0.93
446.08695659999995,0.93
446.95652179999996,0.928
447.826087,0.928
448.6956522,0.928
449.5652174,0.927
450.4347826,0.924
451.3043478,0.92
452.173913,0.919
453.04347820000004,0.916
453.91304340000005,0.913
454.7826086,0.909
455.6521738,0.905
456.521739,0.9
457.39130420000004,0.896
458.26086940000005,0.893
459.1304346,0.892
459.9999998,0.889
460.869565,0.874
461.73913020000003,0.866
462.60869540000004,0.864
463.4782606,0.863
464.3478258,0.863
465.217391,0.864
466.08695620000003,0.866
466.95652140000004,0.867
467.8260866,0.87
468.6956518,0.871
469.565217,0.872
470.43478220000003,0.877
471.30434740000004,0.879
472.1739126,0.885
473.0434778,0.886
473.913043,0.886
474.7826084,0.886
475.6521738,0.886
476.5217392,0.887
477.3913046,0.887
478.26087,0.887
479.1304352,0.887
480.00000040000003,0.887
480.8695656,0.887
481.7391308,0.887
482.608696,0.886
483.4782612,0.886
484.34782640000003,0.886
485.2173916,0.885
486.0869568,0.883
486.956522,0.882
487.8260872,0.879
488.69565240000003,0.878
489.5652176,0.875
490.4347828,0.872
491.304348,0.867
492.1739132,0.86
493.0434784,0.855
493.9130436,0.852
494.7826088,0.844
495.652174,0.834
496.5217392,0.821
497.3913044,0.807
498.2608696,0.792
499.1304348,0.781
500.0,0.773
500.8695652,0.762
501.7391304,0.759
502.6086956,0.758
503.4782608,0.759
504.347826,0.765
505.2173912,0.77
506.0869564,0.775
506.9565216,0.785
507.8260868,0.796
508.695652,0.812
509.5652172,0.823
510.4347824,0.833
511.3043476,0.842
512.1739128,0.849
513.043478,0.851
513.9130432000001,0.853
514.7826084000001,0.856
515.6521736,0.859
516.5217388,0.86
517.391304,0.862
518.2608692,0.863
519.1304344,0.863
519.9999996,0.864
520.8695648,0.864
521.73913,0.863
522.6086954,0.863
523.4782608,0.863
524.3478262,0.863
525.2173916,0.863
526.086957,0.863
526.9565222,0.862
527.8260874,0.862
528.6956526,0.862
529.5652178,0.86
530.434783,0.859
531.3043482,0.859
532.1739134000001,0.857
533.0434786,0.856
533.9130438,0.856
534.782609,0.856
535.6521742,0.855
536.5217394,0.853
537.3913046,0.852
538.2608698,0.852
539.130435,0.852
540.0000002,0.852
540.8695654,0.851
541.7391306,0.849
542.6086958,0.849
543.478261,0.848
544.3478262,0.846
545.2173914,0.845
546.0869566,0.845
546.9565218,0.845
547.826087,0.844
548.6956522,0.844
549.5652174,0.844
