sigma,transmittance
815.0,0.8729
816.0,0.8729
817.0,0.8729
818.0,0.8729
819.0,0.8728
820.0,0.8726
821.0,0.8724
822.0,0.8722
823.0,0.872
824.0,0.8718
825.0,0.8713
826.0,0.8706
827.0,0.87
828.0,0.8694
829.0,0.8689
830.0,0.8684
831.0,0.8679
832.0,0.8674
833.0,0.8669
834.0,0.866
835.0,0.8651
836.0,0.8641
837.0,0.8632
838.0,0.8623
839.0,0.8613
840.0,0.8604
841.0,0.8597
842.0,0.859
843.0,0.8583
844.0,0.8576
845.0,0.8569
846.0,0.8562
847.0,0.8555
848.0,0.8548
849.0,0.8542
850.0,0.8536
851.0,0.853
852.0,0.8524
853.0,0.8518
854.0,0.8512
855.0,0.8506
856.0,0.85
857.0,0.8494
858.0,0.8488
859.0,0.8481
860.0,0.8475
861.0,0.8474
862.0,0.8473
863.0,0.8471
864.0,0.8474
865.0,0.8483
866.0,0.8493
867.0,0.8503
868.0,0.8518
869.0,0.854
870.0,0.8562
871.0,0.8575
872.0,0.8578
873.0,0.8567
874.0,0.8523
875.0,0.8457
876.0,0.8424
877.0,0.8392
878.0,0.8385
879.0,0.8388
880.0,0.8393
881.0,0.8399
882.0,0.8407
883.0,0.8415
884.0,0.8423
885.0,0.8431
886.0,0.8439
887.0,0.8446
888.0,0.8453
889.0,0.846
890.0,0.8465
891.0,0.8471
892.0,0.8471
893.0,0.8469
894.0,0.8468
895.0,0.8466
896.0,0.8461
897.0,0.845
898.0,0.8438
899.0,0.8424
900.0,0.8403
901.0,0.8359
902.0,0.8308
903.0,0.8254
904.0,0.8184
905.0,0.8143
906.0,0.8102
907.0,0.8074
908.0,0.8047
909.0,0.8031
910.0,0.8005
911.0,0.802
912.0,0.8022
913.0,0.8028
914.0,0.8047
915.0,0.81
916.0,0.8153
917.0,0.8206
918.0,0.8259
919.0,0.8312
920.0,0.8365
921.0,0.8433
922.0,0.8472
923.0,0.8499
924.0,0.814
925.0,0.7861
926.0,0.7847
927.0,0.7858
928.0,0.7943
929.0,0.8123
930.0,0.8238
931.0,0.8248
932.0,0.8233
933.0,0.8222
934.0,0.8195
935.0,0.8083
936.0,0.8054
937.0,0.8036
938.0,0.8051
939.0,0.8073
940.0,0.8106
941.0,0.8146
942.0,0.8185
943.0,0.822
944.0,0.8254
945.0,0.8289
946.0,0.8332
947.0,0.8375
948.0,0.8415
949.0,0.845
950.0,0.8485
951.0,0.8518
952.0,0.8549
953.0,0.8579
954.0,0.861
955.0,0.8633
956.0,0.8657
957.0,0.8681
958.0,0.8704
959.0,0.8724
960.0,0.8738
961.0,0.8746
962.0,0.8755
963.0,0.8762
964.0,0.8765
965.0,0.8768
966.0,0.8771
967.0,0.8773
968.0,0.8774
969.0,0.8774
970.0,0.8775
971.0,0.8776
972.0,0.8777
973.0,0.8777
974.0,0.8777
975.0,0.8777
976.0,0.8777
977.0,0.8777
978.0,0.8776
979.0,0.8775
980.0,0.8773
981.0,0.8772
982.0,0.877
983.0,0.8769
984.0,0.8767
985.0,0.8766
986.0,0.8764
987.0,0.8763
988.0,0.8761
989.0,0.876
990.0,0.8758
991.0,0.8757
992.0,0.8756
993.0,0.8755
994.0,0.8754
995.0,0.8753
996.0,0.8752
997.0,0.8751
998.0,0.875
999.0,0.8749
1000.0,0.8748
1001.0,0.8746
1002.0,0.8745
1003.0,0.8744
1004.0,0.8743
1005.0,0.8742
1006.0,0.8742
1007.0,0.8741
1008.0,0.8741
1009.0,0.8741
1010.0,0.874
1011.0,0.874
1012.0,0.874
1013.0,0.8739
1014.0,0.8739
1015.0,0.8738
1016.0,0.8737
1017.0,0.8736
1018.0,0.8734
1019.0,0.8733
1020.0,0.8731
1021.0,0.8726
1022.0,0.8719
1023.0,0.871
1024.0,0.87
1025.0,0.869
1026.0,0.8678
1027.0,0.8664
1028.0,0.8648
1029.0,0.8628
1030.0,0.8608
1031.0,0.8584
1032.0,0.8551
1033.0,0.8519
1034.0,0.8496
1035.0,0.8473
1036.0,0.8449
1037.0,0.8426
1038.0,0.8401
1039.0,0.8373
1040.0,0.8351
1041.0,0.8338
1042.0,0.8343
1043.0,0.8322
1044.0,0.8353
1045.0,0.8363
1046.0,0.8374
1047.0,0.8385
1048.0,0.8394
1049.0,0.8402
1050.0,0.8396
1051.0,0.8393
1052.0,0.838
1053.0,0.8176
1054.0,0.7956
1055.0,0.7971
1056.0,0.808
1057.0,0.8207
1058.0,0.8334
1059.0,0.8453
1060.0,0.8478
1061.0,0.8469
1062.0,0.8476
1063.0,0.8453
1064.0,0.8382
1065.0,0.8247
1066.0,0.8141
1067.0,0.8086
1068.0,0.8068
1069.0,0.8072
1070.0,0.806
1071.0,0.8144
1072.0,0.8205
1073.0,0.8247
1074.0,0.8275
1075.0,0.8303
1076.0,0.8357
1077.0,0.8415
1078.0,0.8468
1079.0,0.8523
1080.0,0.8568
1081.0,0.8596
1082.0,0.8623
1083.0,0.8651
1084.0,0.8675
1085.0,0.8698
1086.0,0.8717
1087.0,0.8736
1088.0,0.8745
1089.0,0.8752
1090.0,0.8758
1091.0,0.8758
1092.0,0.8758
1093.0,0.8759
1094.0,0.876
1095.0,0.8797
1096.0,0.8762
1097.0,0.8762
1098.0,0.8762
1099.0,0.8762
1100.0,0.8762
1101.0,0.8762
1102.0,0.876
1103.0,0.8758
1104.0,0.8756
1105.0,0.8754
1106.0,0.8749
1107.0,0.8745
1108.0,0.874
1109.0,0.8736
1110.0,0.8731
1111.0,0.8725
1112.0,0.872
1113.0,0.8715
1114.0,0.871
1115.0,0.8704
1116.0,0.8697
1117.0,0.869
1118.0,0.8683
1119.0,0.8677
1120.0,0.8667
1121.0,0.8656
1122.0,0.8646
1123.0,0.8635
1124.0,0.8624
1125.0,0.8612
1126.0,0.86
1127.0,0.8587
1128.0,0.8574
1129.0,0.8561
1130.0,0.8548
1131.0,0.8535
1132.0,0.8523
1133.0,0.851
1134.0,0.8497
1135.0,0.8483
1136.0,0.847
1137.0,0.8457
1138.0,0.8444
1139.0,0.843
1140.0,0.8417
1141.0,0.8405
1142.0,0.8394
1143.0,0.8382
1144.0,0.8371
1145.0,0.8359
1146.0,0.8351
1147.0,0.8345
1148.0,0.8342
1149.0,0.8349
1150.0,0.8335
1151.0,0.8365
1152.0,0.8373
1153.0,0.8387
1154.0,0.8405
1155.0,0.8427
1156.0,0.845
1157.0,0.8469
1158.0,0.8487
1159.0,0.8493
1160.0,0.8484
1161.0,0.8508
1162.0,0.8433
1163.0,0.8369
1164.0,0.8201
1165.0,0.8109
1166.0,0.8104
1167.0,0.8076
1168.0,0.8107
1169.0,0.8135
1170.0,0.8172
1171.0,0.8199
1172.0,0.8223
1173.0,0.8246
1174.0,0.8265
1175.0,0.8285
1176.0,0.8304
1177.0,0.8313
1178.0,0.8322
1179.0,0.8331
1180.0,0.8342
1181.0,0.8379
1182.0,0.8423
1183.0,0.846
1184.0,0.8493
1185.0,0.8516
1186.0,0.8539
1187.0,0.8559
1188.0,0.856
1189.0,0.8562
1190.0,0.8564
1191.0,0.8565
1192.0,0.8576
1193.0,0.8597
1194.0,0.8619
1195.0,0.8641
1196.0,0.8659
1197.0,0.8676
1198.0,0.8692
1199.0,0.8706
1200.0,0.872
1201.0,0.8732
1202.0,0.8742
1203.0,0.8752
1204.0,0.8761
1205.0,0.8771
1206.0,0.8781
1207.0,0.8791
1208.0,0.8801
1209.0,0.881
1210.0,0.882
1211.0,0.883
1212.0,0.8836
1213.0,0.8839
1214.0,0.8843
1215.0,0.8847
1216.0,0.8851
1217.0,0.8855
1218.0,0.8859
1219.0,0.8862
1220.0,0.8865
1221.0,0.8868
1222.0,0.8871
1223.0,0.8874
1224.0,0.8877
1225.0,0.888
1226.0,0.8883
1227.0,0.8886
1228.0,0.8886
1229.0,0.8886
1230.0,0.8885
1231.0,0.8884
1232.0,0.8884
1233.0,0.8883
1234.0,0.8876
1235.0,0.8868
1236.0,0.886
1237.0,0.8852
1238.0,0.8844
1239.0,0.8837
1240.0,0.8829
1241.0,0.8821
1242.0,0.8813
1243.0,0.8806
1244.0,0.8808
1245.0,0.8811
1246.0,0.8819
1247.0,0.8827
1248.0,0.8836
1249.0,0.8844
1250.0,0.8849
1251.0,0.8854
1252.0,0.8859
1253.0,0.8864
1254.0,0.8869
1255.0,0.8874
1256.0,0.8879
1257.0,0.8882
1258.0,0.8886
1259.0,0.8889
1260.0,0.8892
1261.0,0.8895
1262.0,0.8899
1263.0,0.8902
1264.0,0.8905
1265.0,0.8909
1266.0,0.8912
1267.0,0.8915
1268.0,0.8918
1269.0,0.8922
1270.0,0.8925
1271.0,0.8928
1272.0,0.8933
1273.0,0.8938
1274.0,0.8943
1275.0,0.8949
1276.0,0.8954
1277.0,0.896
1278.0,0.8965
1279.0,0.8971
1280.0,0.8976
1281.0,0.8982
1282.0,0.8987
1283.0,0.8992
1284.0,0.8998
1285.0,0.9005
1286.0,0.9011
1287.0,0.9017
1288.0,0.9023
1289.0,0.903
1290.0,0.9036
1291.0,0.9042
1292.0,0.9048
1293.0,0.9054
1294.0,0.9059
1295.0,0.9064
1296.0,0.9068
1297.0,0.9073
1298.0,0.9077
1299.0,0.9082
1300.0,0.9076
1301.0,0.9076
1302.0,0.9067
1303.0,0.9046
1304.0,0.9022
1305.0,0.8997
1306.0,0.897
1307.0,0.8942
1308.0,0.8905
1309.0,0.8867
1310.0,0.883
1311.0,0.8789
1312.0,0.8748
1313.0,0.8707
1314.0,0.8666
1315.0,0.8612
1316.0,0.8558
1317.0,0.8505
1318.0,0.845
1319.0,0.8394
1320.0,0.8337
1321.0,0.8285
