sigma,transmittance
806.0,0.8728
807.0,0.872
808.0,0.8713
809.0,0.8706
810.0,0.8699
811.0,0.8691
812.0,0.8684
813.0,0.8676
814.0,0.8666
815.0,0.8657
816.0,0.8648
817.0,0.8639
818.0,0.863
819.0,0.862
820.0,0.8611
821.0,0.8601
822.0,0.8589
823.0,0.8576
824.0,0.8563
825.0,0.8551
826.0,0.8487
827.0,0.839
828.0,0.8293
829.0,0.8195
830.0,0.8098
831.0,0.8001
832.0,0.7903
833.0,0.7806
834.0,0.7709
835.0,0.7611
836.0,0.7525
837.0,0.7516
838.0,0.7511
839.0,0.7507
840.0,0.7505
841.0,0.7504
842.0,0.7502
843.0,0.75
844.0,0.7471
845.0,0.7199
846.0,0.6927
847.0,0.6655
848.0,0.6383
849.0,0.6112
850.0,0.584
851.0,0.5568
852.0,0.5296
853.0,0.5024
854.0,0.4752
855.0,0.4499
856.0,0.4488
857.0,0.4487
858.0,0.4493
859.0,0.4496
860.0,0.4595
861.0,0.4765
862.0,0.4934
863.0,0.5103
864.0,0.5273
865.0,0.5442
866.0,0.5611
867.0,0.5781
868.0,0.595
869.0,0.612
870.0,0.6289
871.0,0.6458
872.0,0.6628
873.0,0.6797
874.0,0.6967
875.0,0.7136
876.0,0.7298
877.0,0.7299
878.0,0.7295
879.0,0.7322
880.0,0.7284
881.0,0.7277
882.0,0.7229
883.0,0.7025
884.0,0.6821
885.0,0.6616
886.0,0.6412
887.0,0.6208
888.0,0.6004
889.0,0.58
890.0,0.5595
891.0,0.5391
892.0,0.5187
893.0,0.4983
894.0,0.4778
895.0,0.4574
896.0,0.437
897.0,0.4166
898.0,0.3962
899.0,0.3757
900.0,0.3553
901.0,0.3349
902.0,0.3174
903.0,0.3171
904.0,0.3178
905.0,0.3625
906.0,0.4587
907.0,0.5068
908.0,0.5064
909.0,0.4969
910.0,0.4818
911.0,0.4667
912.0,0.4517
913.0,0.4366
914.0,0.4265
915.0,0.4262
916.0,0.4594
917.0,0.4935
918.0,0.5276
919.0,0.5616
920.0,0.5957
921.0,0.6298
922.0,0.6639
923.0,0.6979
924.0,0.732
925.0,0.7661
926.0,0.7939
927.0,0.803
928.0,0.8101
929.0,0.8151
930.0,0.8202
931.0,0.8239
932.0,0.8273
933.0,0.8307
934.0,0.8341
935.0,0.8375
936.0,0.8408
937.0,0.8441
938.0,0.8473
939.0,0.8495
940.0,0.8515
941.0,0.853
942.0,0.8545
943.0,0.8539
944.0,0.854
945.0,0.8531
